user_id,Edad,Genero,Tipo_ubicación,Hr_uso_movil,Hr_uso_portatil,Hr_uso_Tablet,Hr_uso_TV,Hr_redes_sociales,Hr_uso_gamming,Horas_no_reportadas,Hr_trabajo_efectivo,Hr_entretenimiento,Hr_sueño,Total_hr_día,Puntuación_salud_mental,Ingesta_cafeína_mg_día,Puntuacion_semanal_ansiedad,Puntuacion_semanal_depresion
user_1035,22,Mujer,Urbano,4.3,2.1,0.7,1.2,3.3,0.6,0.1,0.8,2.8,7.1,24,39,64.7,18,3
user_1036,17,Hombre,Urbano,3.1,2.7,1.7,2.3,0,2.2,0.1,2.4,0.9,6.5,24,21,78.6,20,20
user_1037,22,Hombre,Rural,3.5,1.1,0.9,2.4,0.4,0,0.1,3.2,3.5,6.4,24,27,136.9,18,9
user_1038,45,Mujer,Urbano,2.5,0.6,2.2,2.3,0,0.1,0.1,1.7,3.4,6.1,24,37,122.7,3,3
user_1039,50,Mujer,Rural,1.9,1.2,0.4,1.2,3,1.4,0.1,0.6,2.9,6.4,24,75,221.6,10,10
user_1040,43,Hombre,Rural,3.7,0.7,1.7,1.9,3.7,2,0.1,1.7,1.2,6.1,24,26,107.5,4,10
user_1041,59,Mujer,Urbano,0.8,1.4,0.7,0.5,2,1.9,0.1,2.1,1.3,9.2,24,62,225.2,1,16
user_1042,48,Mujer,Urbano,5.5,1.4,0.9,1.1,4.7,1.1,0.1,0.6,2.2,6.5,24,50,230.8,18,20
user_1043,57,Otro,Rural,3.9,2.8,1.3,1,0.9,1.3,0.1,1,1.7,8.2,24,80,164.6,16,19
user_1044,36,Hombre,Urbano,2.2,2.7,1.2,0,1.6,1.1,0.1,3.2,3.2,7.9,24,41,103.5,20,19
user_1045,27,Mujer,Rural,4.8,2.5,1.6,4.6,1.1,0.2,0.1,3.4,1.6,4.2,24,44,43.7,17,16
user_1046,41,Hombre,Urbano,2.5,2.5,0.8,2.7,2.5,1.2,0.1,0,1.4,5.7,24,71,120.6,14,12
user_1047,20,Mujer,Urbano,2.7,1.6,1.7,1.7,1.9,2,0.1,0.9,3.6,4.6,24,20,163.3,15,16
user_1048,17,Hombre,Urbano,5.2,1.5,0.1,1,1.8,2.3,0.1,3.2,1.2,6,24,51,169.3,11,18
user_1049,59,Mujer,SubUrbanoo,3,0,1.6,1.7,2.8,0.2,0.1,2.5,1.2,7.3,24,67,153.5,5,14
user_1050,16,Hombre,Rural,1.3,1.3,0.6,2.5,1.6,0,0.1,1.6,1.7,6.7,24,35,99.0,17,3
user_1051,24,Mujer,SubUrbanoo,2.3,1.8,0.3,0.8,0.7,0.9,0.1,1.3,0.5,6.5,24,48,220.4,10,17
user_1052,14,Hombre,Urbano,1.5,3.1,1.2,0.1,1.2,0.7,0.1,1.5,3.8,7.6,24,43,185.5,16,8
user_1053,39,Otro,Rural,2.7,3.9,0.8,1.7,0.8,1.9,0.1,2.6,1.5,8.1,24,36,136.6,9,15
user_1054,43,Otro,SubUrbanoo,3.4,1.9,1.3,1.6,0,1.1,0.1,2,3.1,6.7,24,80,108.8,18,2
user_1055,63,Mujer,Rural,1.6,2,2,1.5,3.1,1.8,0.1,0.8,0.6,3.6,24,61,192.3,14,17
user_1056,48,Mujer,Urbano,4,1.5,0,1.6,3.7,0,0.1,3.5,1.4,8.3,24,33,99.9,16,9
user_1057,55,Mujer,Urbano,1.6,2.7,0.8,3.1,0.9,0.3,0.1,2.8,2,6.6,24,47,106.8,7,19
user_1058,39,Mujer,Urbano,3.8,1.8,1.6,1.1,0,2.1,0.1,0.6,2,7.6,24,66,197.3,7,17
user_1059,17,Mujer,Rural,4.5,2.4,0.9,0,1.1,1.3,0.1,1.2,2.7,8.1,24,55,110.6,4,4
user_1060,32,Hombre,SubUrbanoo,4.6,0.1,1,1.8,1.8,0.2,0.1,1.8,1.3,6.1,24,50,156.3,10,14
user_1061,23,Mujer,SubUrbanoo,1.8,2,0.8,1.8,2.4,1.9,0.1,2.7,4,5.9,24,46,214.2,1,5
user_1062,22,Otro,SubUrbanoo,1.7,1.6,1,1.6,3.5,0.7,0.1,1.3,2.9,7,24,21,209.1,17,7
user_1063,52,Hombre,SubUrbanoo,1.3,0.7,1.1,2,2.4,1.4,0.1,1.6,3.8,7.7,24,38,167.1,20,2
user_1064,50,Mujer,Urbano,5.4,2.7,2.4,1.9,4.7,1,0.1,2.7,0,3.2,24,47,91.4,3,4
user_1065,18,Mujer,SubUrbanoo,3.9,3.8,1.1,2.3,2.1,0,0.1,2.2,2.5,6.1,24,64,125.1,11,17
user_1066,20,Mujer,Urbano,1.8,3,1.6,2,2.1,1.9,0.1,2.4,2.8,4.2,24,63,270.8,3,14
user_1067,35,Hombre,Rural,3.2,3.1,1.1,2.3,2.4,2,0.1,1.1,2.5,6.3,24,76,197.4,4,11
user_1068,59,Mujer,SubUrbanoo,2.8,2.7,0,1.8,2.5,0.7,0.1,1.6,2.5,8.5,24,40,138.4,16,18
user_1069,38,Mujer,Rural,1.5,2.6,0.7,0.6,2.4,1.8,0.1,1.4,2.1,5.8,24,74,87.0,18,6
user_1070,58,Mujer,Urbano,3.1,0.2,1.1,3,0.5,0.3,0.1,2,5.4,6.2,24,64,55.0,9,0
user_1071,55,Mujer,Rural,3.3,1.9,1.4,1.6,3,0.3,0.1,1.5,2.8,7.3,24,34,210.8,13,20
user_1072,38,Hombre,SubUrbanoo,2,2.5,1.5,0.4,0.9,0.5,0.1,2.2,3.7,7.6,24,59,148.1,13,18
user_1073,25,Hombre,Urbano,0.4,3.3,0.3,0.6,2,1.1,0.1,4.5,1.8,6.5,24,22,129.5,15,12
user_1074,52,Mujer,Urbano,1.4,1,1,0.3,0.4,0.3,0.1,2.7,0.8,7.2,24,20,206.7,7,19
user_1075,30,Hombre,SubUrbanoo,1.7,2.6,1.7,2.2,2.9,0,0.1,0,3.7,7.1,24,80,76.1,8,17
user_1076,37,Hombre,SubUrbanoo,2.4,0.9,0.5,1.3,2.9,1.4,0.1,2.4,2.1,5.7,24,43,249.9,7,9
user_1077,45,Hombre,Urbano,1.4,1.8,1.6,2.3,0.2,1.4,0.1,1.4,4.3,4.4,24,62,186.9,10,12
user_1078,59,Hombre,SubUrbanoo,4.2,1.9,1.5,2.7,0.4,1.2,0.1,0.9,4.2,5.4,24,46,87.4,11,4
user_1079,52,Hombre,SubUrbanoo,1.3,2.9,0.4,2.4,0,0.9,0.1,2.8,0,8.2,24,28,189.3,13,12
user_1080,56,Mujer,Urbano,3.8,0,0.9,1.3,1.8,0.1,0.1,1.9,0.2,8.2,24,47,189.1,3,5
user_1081,48,Mujer,Urbano,3.7,2.4,0.2,1.4,1.6,0.6,0.1,1.7,3,6.1,24,58,94.8,12,0
user_1082,16,Hombre,Rural,4.9,3.4,0.9,0.5,2.8,1.4,0.1,2,2.4,5.7,24,23,174.2,15,15
user_1083,17,Mujer,Urbano,3.8,3.2,0.2,1.4,2.7,1.6,0.1,0.7,2.4,7.7,24,80,144.8,9,7
user_1084,49,Mujer,Urbano,2.5,1.1,0.3,0.8,1,0,0.1,0.9,4.1,5.7,24,48,200.6,20,5
user_1085,20,Mujer,Urbano,3,2.6,0.5,2.7,2.8,1.4,0.1,1.6,0.6,5.4,24,64,135.0,10,12
user_1086,40,Hombre,Rural,3.3,2.4,1.5,0.7,0.5,1.2,0.1,3,4.2,6.7,24,56,175.1,1,9
user_1087,43,Mujer,Urbano,3.5,2.6,0.8,0.8,0.6,0.8,0.1,2.7,1.3,5.9,24,48,149.1,18,5
user_1088,63,Mujer,SubUrbanoo,5.4,1.4,1.5,0.8,4.3,1.3,0.1,2.7,0.7,4.5,24,71,188.0,19,19
user_1089,41,Otro,SubUrbanoo,3.6,1.1,1,2,1.9,1,0.1,0.9,2.1,6,24,48,166.6,9,12
user_1090,26,Hombre,SubUrbanoo,2.6,2.8,1.2,1.4,1.9,2.3,0.1,1.7,1,6.3,24,24,113.5,15,14
user_1091,52,Otro,Rural,3.3,0.1,0.9,1,2.2,2.1,0.1,1.4,3.4,7.2,24,30,129.2,11,5
user_1092,53,Hombre,Urbano,4.4,2.7,0.4,2.6,2.7,0.2,0.1,3.5,1.5,5.1,24,21,177.5,8,10
user_1093,34,Hombre,SubUrbanoo,0.8,2.5,0.6,0,0.3,1.2,0.1,0.9,4,7.3,24,23,147.4,2,7
user_1094,23,Hombre,SubUrbanoo,2.8,0,1.2,2,2.3,3.6,0.1,0.9,0.3,5.8,24,29,220.9,0,13
user_1095,35,Hombre,Rural,1.2,1.4,0.9,0.9,0.8,0,0.1,2.2,1.9,5.9,24,75,215.7,4,12
user_1096,58,Hombre,Urbano,3.2,0.5,0.1,2.6,0.9,2,0.1,2.9,1.5,3.5,24,63,154.7,16,0
user_1097,49,Hombre,SubUrbanoo,1.2,2.2,0.2,0,1.2,1,0.1,3.3,3.9,5,24,27,110.3,0,4
user_1098,33,Otro,Rural,8.4,1,0.2,1.3,2.2,0.9,0.1,0.7,3.4,5.9,24,74,144.9,12,10
user_1099,38,Mujer,Urbano,2.2,1.3,1.1,1.6,1.3,0.7,0.1,2.8,0.8,6.5,24,42,197.5,5,9
user_1100,58,Mujer,Urbano,2.7,3.9,0.3,0,0.7,0.1,0.1,0.7,2.8,4.5,24,46,122.8,14,11
user_1101,35,Mujer,SubUrbanoo,1.7,2.5,1.4,1,0.7,2.2,0.1,0.1,2,7.6,24,67,91.6,7,8
user_1102,13,Hombre,Urbano,3.4,1.9,1.8,0.3,0,0,0.1,1.6,1.6,5.1,24,53,121.8,2,1
user_1103,63,Hombre,Urbano,0,0.5,1.7,0.8,2.7,1.5,0.1,0,2.9,7.8,24,54,180.7,14,3
user_1104,52,Mujer,SubUrbanoo,4.6,0.8,0.7,0.7,1.7,2.3,0.1,0.9,2.2,5.6,24,36,138.0,3,3
user_1105,27,Hombre,Urbano,1.3,3.2,0.2,0.9,2,1.2,0.1,0.3,0.6,4.3,24,66,92.4,8,20
user_1106,33,Mujer,Urbano,2.4,2.2,0.7,1.7,2.2,0.8,0.1,2.8,2.2,7.5,24,69,160.6,10,5
user_1107,21,Hombre,Urbano,2.7,2,0.8,1.4,4.2,0.3,0.1,1.4,2.3,4.7,24,73,206.0,13,6
user_1108,21,Mujer,Urbano,2.8,2.7,1,2.6,2.3,1.6,0.1,2.1,0,5.8,24,21,143.2,8,18
user_1109,22,Mujer,Urbano,1.5,2.5,0.7,0.5,0.6,1,0.1,1,3,8.6,24,36,100.2,11,1
user_1110,64,Mujer,Urbano,6.1,1.2,1.8,1.7,2.2,1.3,0.1,2.4,0.4,6.9,24,50,198.2,4,18
user_1111,53,Hombre,Urbano,1.4,1.6,1,0,3.2,2.4,0.1,4.7,3.9,5.1,24,43,84.9,5,2
user_1112,47,Hombre,SubUrbanoo,3.3,3.1,1.6,0,2.2,2.7,0.1,4,0,7.1,24,76,98.0,18,3
user_1113,64,Mujer,Urbano,1.3,2.9,1.9,2.8,1.3,0.4,0.1,3.1,4.2,4.8,24,26,119.5,4,13
user_1114,37,Mujer,Urbano,5.6,2.4,0.7,1.7,0.9,0.2,0.1,2.4,2.3,4.8,24,38,55.5,0,5
user_1115,38,Hombre,Rural,3.3,1.8,1.5,0.9,1.9,1.7,0.1,2.5,3.9,6.5,24,35,63.7,9,5
user_1116,23,Mujer,Urbano,1.5,1.5,0.7,0.4,0.2,1.5,0.1,3.5,3.7,4.9,24,52,189.0,13,8
user_1117,50,Hombre,Urbano,4,1.8,1.7,1.5,2.5,0,0.1,2.3,0.6,8.3,24,55,141.4,16,4
user_1118,14,Mujer,Rural,2.6,2.8,1.9,1.6,2.2,1.5,0.1,2.4,1.4,5,24,64,141.7,10,6
user_1119,19,Hombre,SubUrbanoo,1.1,3,0.6,1.6,2.2,3.2,0.1,1.3,4.6,5.3,24,29,147.2,3,12
user_1120,30,Mujer,SubUrbanoo,3.6,1.7,1.3,0.4,2.9,3.1,0.1,1.2,0.9,7.9,24,62,178.2,17,0
user_1121,46,Hombre,Urbano,4.7,2.1,0.9,0.9,1.9,1.9,0.1,0,1.5,7.5,24,34,178.0,3,19
user_1122,39,Mujer,Rural,3.1,1.7,1.3,2.1,2.1,0.3,0.1,2,1.3,5.2,24,62,155.6,11,9
user_1123,29,Hombre,Rural,3.2,3.5,1.3,0.4,1.6,1.1,0.1,1.7,2.5,6.2,24,22,102.1,13,5
user_1124,63,Hombre,Urbano,2.5,1.9,1,0.4,3.4,2.1,0.1,5.1,1.1,6.5,24,61,97.7,19,13
user_1125,36,Hombre,SubUrbanoo,3.7,3.4,0.4,0.8,3.4,1.5,0.1,2.7,2.8,5.3,24,54,101.5,10,15
user_1126,37,Mujer,Urbano,3.9,2.6,1,1.4,2.4,1.6,0.1,2.2,0.1,6.6,24,46,174.0,18,14
user_1127,19,Mujer,SubUrbanoo,3.5,2.1,0.6,0,1.9,1.8,0.1,1.3,0,5.3,24,24,200.7,0,12
user_1128,64,Mujer,Urbano,2.5,2.7,0.9,0.1,1.7,1.4,0.1,0.7,2.7,5.6,24,34,164.1,0,11
user_1129,18,Hombre,SubUrbanoo,3.2,0.9,0.6,1.8,2.6,0.2,0.1,3.1,3.4,5.5,24,55,194.5,2,6
user_1130,36,Hombre,Urbano,2.9,3,1.1,1.3,2.6,1.4,0.1,2,4.5,5.2,24,68,211.6,13,14
user_1131,61,Hombre,SubUrbanoo,2.3,2.4,0.8,1.3,2.3,1,0.1,2,2.5,7.8,24,20,158.2,14,20
user_1132,41,Mujer,Rural,1.6,2,1.7,1.2,1.1,0.3,0.1,2.1,2.1,7,24,31,183.5,3,20
user_1133,55,Hombre,Urbano,3,0.2,1.5,0.8,2.5,0,0.1,2.3,3.2,5.7,24,61,92.6,10,13
user_1134,34,Mujer,Rural,2.9,2.1,2,1.2,1.2,0.6,0.1,2.5,0.9,5.5,24,60,201.7,7,14
user_1135,38,Mujer,Urbano,3.3,2.3,1.2,0.3,2.9,1.7,0.1,3.1,1.6,5.3,24,28,218.2,6,10
user_1136,40,Mujer,Rural,2.3,1.3,1,1.4,1.6,1.1,0.1,0.5,1,6.1,24,76,113.1,1,3
user_1137,62,Mujer,SubUrbanoo,3.2,1,0.2,0.5,4,3,0.1,2.7,1.8,6.8,24,77,293.5,7,4
user_1138,33,Mujer,Rural,3.2,2.5,0.6,0.3,2,1.1,0.1,0.5,1.6,7.2,24,71,189.7,18,1
user_1139,61,Mujer,SubUrbanoo,4.4,2.4,0.9,0.9,2.3,1.4,0.1,2.8,1.5,6.5,24,39,142.4,8,19
user_1140,19,Mujer,SubUrbanoo,3.1,2.2,1,2,0.3,1.2,0.1,2.4,1.7,7.2,24,49,46.1,15,14
user_1141,29,Mujer,Urbano,3.2,2,2.2,1.6,3.7,0.1,0.1,1.9,2.8,6.5,24,33,145.4,7,9
user_1142,32,Hombre,Rural,3.8,1.4,0.9,2.2,2,1.2,0.1,2,4.1,6.1,24,77,171.1,7,3
user_1143,61,Hombre,Urbano,1.5,1.7,1.3,1.5,2.1,1.1,0.1,3.3,1.8,5.3,24,48,84.5,6,10
user_1144,32,Mujer,Urbano,1.1,1.1,1.3,3.2,1.7,0,0.1,3.2,3.1,7.2,24,70,116.9,20,16
user_1145,40,Otro,Rural,4.1,1.8,2.1,0.2,2.8,1.3,0.1,0.4,2.7,6.7,24,54,179.6,20,10
user_1146,52,Mujer,Urbano,2.7,1.7,0.1,0.5,2.6,1.4,0.1,2.7,2.5,6.1,24,71,197.1,4,9
user_1147,61,Hombre,Rural,3,3.9,1.6,3.2,0.4,0,0.1,0,4.7,7.2,24,46,155.9,17,0
user_1148,19,Hombre,Urbano,2.4,0.9,0.9,2,1.3,1.7,0.1,0,2.6,5.8,24,73,148.4,10,7
user_1149,13,Mujer,Rural,2.1,2,0.5,1.3,2.9,1.9,0.1,3.3,1.8,8.2,24,68,175.6,16,4
user_1150,44,Mujer,SubUrbanoo,1.5,0.9,2.2,1.2,1.2,0.2,0.1,0.3,1.5,8.2,24,46,154.7,20,12
user_1151,25,Mujer,Urbano,4.3,1.5,1.4,1.7,1,2.2,0.1,1.8,3.7,6.4,24,49,73.5,5,6
user_1152,42,Hombre,Urbano,3.3,3.7,0.9,1.7,2.2,1.4,0.1,3.7,1,6.1,24,22,226.0,12,10
user_1153,35,Hombre,SubUrbanoo,3.3,2.3,0.8,1,2.1,1.1,0.1,2.7,4.3,5.5,24,31,196.1,6,11
user_1154,63,Hombre,SubUrbanoo,1.7,2.3,1.1,1.3,1.4,1.8,0.1,2.4,0,4.1,24,66,171.2,10,13
user_1155,44,Mujer,SubUrbanoo,1.7,1.6,1.6,1.7,1.8,1.1,0.1,2.2,3.5,5.2,24,56,191.9,5,0
user_1156,42,Mujer,SubUrbanoo,2,3.8,1,0.8,0.5,0.7,0.1,1.2,1.9,5.3,24,46,128.1,11,5
user_1157,41,Mujer,Rural,3.1,2.5,1.5,0.2,0.1,3.3,0.1,1.4,1.5,7.2,24,66,191.5,2,10
user_1158,57,Mujer,Rural,3.3,2.4,1.4,1.4,0.7,1.6,0.1,2.3,4.8,6.1,24,43,133.0,10,11
user_1159,41,Mujer,Rural,0,2.3,1.7,3.2,2,1,0.1,1.8,1.7,7.1,24,67,202.6,1,0
user_1160,42,Hombre,Rural,2,1.2,1.8,0,1,0,0.1,0,3.3,8.4,24,60,90.4,2,19
user_1161,28,Otro,Urbano,4,1.6,1.2,0.1,1.9,0.9,0.1,3.9,3.8,6.6,24,59,152.8,16,19
user_1162,31,Otro,Urbano,4.2,2.4,0.9,1.4,0.4,0.4,0.1,1.8,2.6,6.4,24,46,174.3,1,12
user_1163,30,Mujer,Urbano,3.2,0.4,1,0.3,1.5,2.5,0.1,3.2,2,5.8,24,28,195.7,11,11
user_1164,26,Mujer,Rural,2.2,3.3,0.6,0.6,0.8,0.2,0.1,2.4,0,6.9,24,33,148.9,12,6
user_1165,63,Mujer,Urbano,2,1.1,1.1,2.7,1.5,0,0.1,0,4.2,7.2,24,66,89.0,6,9
user_1166,59,Mujer,Urbano,3.8,1.5,0.5,1.4,1.3,0,0.1,2.3,0.3,8.1,24,49,142.2,20,17
user_1167,62,Otro,Urbano,3,3.5,0.4,0.4,3,0.8,0.1,1.7,1.4,5.5,24,65,183.7,10,5
user_1168,14,Otro,Urbano,2.9,2,0.2,0.8,1.1,0.1,0.1,2.3,2.1,4.8,24,43,95.3,4,7
user_1169,61,Hombre,Urbano,3.9,0.7,1.2,1.2,2.5,0,0.1,2,1,4.8,24,32,171.0,5,8
user_1170,62,Otro,Urbano,0,3.1,0.8,2.5,0.2,0.3,0.1,1.5,4.3,6,24,52,191.3,2,15
user_1171,42,Mujer,SubUrbanoo,4.2,1.8,1.5,2.9,1.4,2.7,0.1,1.5,4.8,3.2,24,74,250.8,5,1
user_1172,50,Hombre,Urbano,4,0,0.5,1.4,1.9,0.9,0.1,0.3,4.5,4.9,24,28,136.3,15,10
user_1173,16,Mujer,Rural,1.6,1.4,1,1.1,1.7,1.7,0.1,2.6,5.7,7,24,45,191.6,17,3
user_1174,13,Otro,Rural,3.5,0.9,0.6,1.9,3.3,0,0.1,2.1,2.2,8.7,24,68,178.5,3,2
user_1175,20,Mujer,Urbano,3.2,1.1,0.8,3,2.1,2,0.1,3.1,2,6.5,24,61,137.1,4,14
user_1176,41,Mujer,Urbano,1.6,4.3,0.7,0.3,2.5,1.8,0.1,3.1,2.5,6.4,24,64,148.6,8,7
user_1177,15,Hombre,Urbano,2.6,0,1.3,1.7,2.6,0.5,0.1,2.7,3.3,9.3,24,32,92.2,0,10
user_1178,22,Hombre,SubUrbanoo,1.9,1.9,0.6,0.6,2.6,1,0.1,1,2.6,5.5,24,48,226.1,4,8
user_1179,22,Hombre,SubUrbanoo,0.8,0.5,1.1,0.8,3.3,1.3,0.1,2.9,0.6,7,24,47,114.1,9,0
user_1180,31,Hombre,Rural,2.6,2.5,0.2,2.3,1.7,0.4,0.1,2.1,1.6,6.7,24,43,78.2,2,7
user_1181,46,Otro,Urbano,2.2,3.1,1.8,0,3.2,2.2,0.1,1,1.9,8.6,24,75,176.6,13,12
user_1182,45,Hombre,SubUrbanoo,0,3.4,0.6,2.1,2.3,0,0.1,2.2,2.6,7.2,24,61,171.4,4,0
user_1183,35,Mujer,Rural,3.6,4.4,0.9,2,1.9,0.8,0.1,1.2,2.8,6.1,24,39,213.5,7,9
user_1184,40,Mujer,Rural,3.6,0.4,1.5,2.1,0.2,1.8,0.1,0,4.9,8.7,24,58,203.1,16,11
user_1185,44,Otro,SubUrbanoo,4,0.6,1.4,1.7,2,0.1,0.1,3.7,3.6,4.9,24,26,164.9,19,10
user_1186,62,Hombre,Rural,2.4,2.7,1,2.5,2.7,1.6,0.1,1.5,3.4,6.2,24,60,182.5,18,9
user_1187,19,Mujer,Urbano,2.3,3.2,1,2.7,1.1,1.7,0.1,1,2.7,7.6,24,67,112.5,3,13
user_1188,41,Hombre,Urbano,5.2,2.8,0.4,0,0.5,1,0.1,1.3,1.4,5.6,24,34,184.5,1,13
user_1189,20,Mujer,Urbano,0.6,3.1,1.2,1.5,2.1,1.5,0.1,4.2,2.8,6.4,24,44,144.6,1,7
user_1190,15,Hombre,SubUrbanoo,3.2,2.2,0,0.9,0.4,0.5,0.1,1.7,3.2,6.5,24,32,170.9,2,8
user_1191,36,Mujer,Rural,3.9,1.8,1.5,1,2,0,0.1,3,1.8,5.7,24,62,126.3,8,14
user_1192,35,Mujer,SubUrbanoo,3.3,0.6,1.2,1.7,2.3,0.8,0.1,0.7,2,6.6,24,27,95.0,4,0
user_1193,20,Hombre,SubUrbanoo,1.6,1.7,1.4,0.2,3.6,0.2,0.1,2.6,4.3,6.1,24,40,125.0,19,18
user_1194,59,Mujer,Urbano,4.8,1.9,0.6,2.2,1.4,1.6,0.1,1.5,1.8,8.1,24,72,159.2,14,17
user_1195,49,Hombre,SubUrbanoo,3,1.1,1.2,1.1,4.5,0.7,0.1,2.5,2.2,7,24,75,109.2,3,11
user_1196,15,Mujer,Urbano,0.5,2,0.8,2.4,2.1,1.8,0.1,0.4,1,7.4,24,25,142.4,2,7
user_1197,63,Hombre,SubUrbanoo,3.3,0.9,0.8,0.9,0.6,1.5,0.1,1.3,2.1,6.7,24,29,204.4,8,4
user_1198,45,Mujer,Urbano,3.7,3.1,1.5,0.8,1.6,0.5,0.1,2.2,3.1,6,24,77,208.7,9,12
user_1199,40,Hombre,SubUrbanoo,5.9,2.4,0.9,0.6,0.7,0.3,0.1,2.2,2.1,6.9,24,68,173.9,16,16
user_1200,59,Mujer,Urbano,3.6,1.5,0.7,0.9,1.8,0,0.1,0.2,2.5,6.7,24,71,218.2,19,0
user_1201,20,Mujer,SubUrbanoo,0.8,2.2,0.3,0.7,2.6,2.3,0.1,0.8,1,3.6,24,60,86.7,7,1
user_1202,46,Mujer,Urbano,0.8,0.9,1.2,1.9,2.3,1.7,0.1,2.5,1.8,6.5,24,40,214.9,18,6
user_1203,44,Mujer,Urbano,1.8,1.4,0.6,1.9,0.5,1.8,0.1,2.8,2.3,5.6,24,71,150.5,10,3
user_1204,36,Hombre,SubUrbanoo,0.7,1.8,1.3,1.4,2.5,0.1,0.1,2.2,3,7.5,24,78,109.4,3,12
user_1205,26,Hombre,SubUrbanoo,4.5,2.1,0.5,2,2.8,0.3,0.1,0.7,1.5,6.9,24,64,186.9,3,13
user_1206,44,Otro,Rural,2.3,2.1,1.4,1.5,1.4,0.2,0.1,1.6,2.6,6,24,77,71.7,14,19
user_1207,58,Hombre,SubUrbanoo,4.4,0.7,1,1.5,0,1.5,0.1,2.6,2.1,7.2,24,52,61.8,7,2
user_1208,55,Mujer,Urbano,1.6,1.9,1.1,1.2,0.6,0.6,0.1,0.8,3.9,6.1,24,44,117.3,12,8
user_1209,28,Otro,SubUrbanoo,5.2,1.2,0.7,2.3,3.2,0,0.1,0.6,3.9,6.8,24,75,113.7,19,17
user_1210,16,Hombre,Urbano,4.3,0,1.2,0,1.1,1.3,0.1,1.6,4,6.2,24,38,121.5,11,15
user_1211,64,Mujer,Urbano,1.9,5.1,0.7,0,1.6,1.8,0.1,2.3,2.6,7.2,24,28,116.3,1,18
user_1212,49,Mujer,SubUrbanoo,0.5,1.2,0.8,2.5,2.7,1.1,0.1,0,5.2,8.1,24,68,184.4,0,19
user_1213,33,Mujer,Urbano,6.5,1.3,0.2,1.3,1.6,2.3,0.1,1.7,3.5,5.6,24,66,145.8,13,8
user_1214,26,Hombre,Urbano,2.7,0.7,0.6,2.4,3.7,2,0.1,2.6,0.6,7.6,24,71,227.5,19,18
user_1215,43,Hombre,SubUrbanoo,1.9,0.9,0.7,0.9,1.6,2.3,0.1,2.9,4.5,6.1,24,56,161.5,7,5
user_1216,60,Mujer,SubUrbanoo,5.1,1.8,1.2,3.2,1,2,0.1,0.8,2.5,6.2,24,55,194.1,15,11
user_1217,19,Mujer,Urbano,4.8,1.8,0.7,1.9,2.1,0,0.1,3.2,1.1,4.5,24,76,105.1,1,20
user_1218,22,Mujer,Rural,2.9,1.7,0.9,1.1,0.7,0.9,0.1,2.7,2.4,7.1,24,34,124.0,14,5
user_1219,45,Mujer,Rural,1,1.5,1.1,0,1.6,0.3,0.1,0,2.8,6.7,24,36,61.2,3,13
user_1220,35,Hombre,SubUrbanoo,2.2,2,0.7,2.3,0.6,0.6,0.1,2.3,2.3,8.4,24,49,174.3,9,18
user_1221,33,Otro,SubUrbanoo,3.6,1.1,0.2,1.9,2.1,0,0.1,3.9,0,8.5,24,26,141.1,20,17
user_1222,60,Mujer,SubUrbanoo,4,3,0.6,0.4,0,0.1,0.1,2.9,1.2,6.2,24,34,136.7,6,8
user_1223,31,Otro,SubUrbanoo,2.9,1.8,2,2.9,0.7,2,0.1,2.2,0.1,6.2,24,76,231.0,4,19
user_1224,48,Hombre,Urbano,2.3,1.6,0.6,1.6,4.2,2.5,0.1,3.1,1.6,5.3,24,71,63.8,3,20
user_1225,30,Hombre,SubUrbanoo,4.1,1.9,1.2,1.5,3.6,0.6,0.1,0,4,6.5,24,29,53.1,17,20
user_1226,14,Otro,SubUrbanoo,1.7,0.5,1.6,0.4,2.4,1.7,0.1,3.1,1.4,7.1,24,25,128.1,16,11
user_1227,13,Hombre,Urbano,1.6,3.1,1,2.5,3.5,0.8,0.1,1,1.7,5.2,24,61,118.8,5,8
user_1228,59,Mujer,Urbano,2.2,1.8,0.7,2,2.7,0.4,0.1,2.1,1.7,6.1,24,74,158.0,0,1
user_1229,17,Mujer,Urbano,2,3.9,0.7,1.3,0.9,1.6,0.1,2.9,3.5,4.5,24,71,126.0,2,2
user_1230,32,Hombre,SubUrbanoo,4.5,2.4,1.2,1.9,2.7,0.5,0.1,1.1,3,5.6,24,79,172.5,8,4
user_1231,23,Hombre,Urbano,3.7,0,0.7,2.3,0.9,3.3,0.1,0.8,1.6,7.6,24,60,110.6,4,17
user_1232,54,Mujer,Urbano,3.8,0.7,0.4,2.2,3.1,1.8,0.1,2.6,1.7,5.2,24,32,254.9,5,13
user_1233,14,Mujer,Rural,3.3,0,0.7,0,2.3,1.9,0.1,0.7,3.9,8.6,24,33,180.7,12,18
user_1234,15,Hombre,Urbano,3.4,0.7,0.3,0,2,1.1,0.1,1.8,4.5,7.7,24,20,175.8,2,20
user_1235,35,Hombre,SubUrbanoo,0.6,0.4,1.9,2.2,1.5,3.1,0.1,3.4,1.3,7.1,24,52,181.3,2,4
user_1236,32,Mujer,SubUrbanoo,2.2,1.7,1.8,0.5,1.8,2,0.1,0,2.7,6.4,24,28,137.7,11,15
user_1237,17,Mujer,SubUrbanoo,3,2.7,1.2,1.9,0,0,0.1,1.7,2.3,5.6,24,56,139.8,19,19
user_1238,49,Hombre,Rural,2.3,2,1.8,0.4,0,3.5,0.1,3.5,4,6.4,24,68,126.4,17,0
